,ms,abs,alpha,beta,gamma
0,204.0,False,0.2,-5.4,8.0
1,220.0,False,0.6000000000000001,-5.5,7.9
2,236.0,False,1.2000000000000002,-5.800000000000001,7.6000000000000005
3,253.0,False,1.6,-6.1000000000000005,7.5
4,270.0,False,2.3000000000000003,-6.5,7.5
5,286.0,False,2.7,-6.5,7.4
6,304.0,False,2.8000000000000003,-6.300000000000001,7.1000000000000005
7,320.0,False,2.9000000000000004,-6.2,6.800000000000001
8,337.0,False,3.3000000000000003,-6.2,6.7
9,353.0,False,3.5,-6.2,6.800000000000001
10,370.0,False,3.9000000000000004,-5.9,7.1000000000000005
11,386.0,False,4.1000000000000005,-5.7,7.6000000000000005
12,403.0,False,4.3,-5.9,8.200000000000001
13,420.0,False,4.5,-6.5,8.4
14,436.0,False,4.6000000000000005,-6.800000000000001,8.200000000000001
15,453.0,False,5.0,-7.4,7.5
16,470.0,False,5.5,-7.9,6.9
17,486.0,False,5.800000000000001,-8.1,6.7
18,503.0,False,6.0,-8.1,7.2
19,520.0,False,6.0,-8.1,7.7
20,536.0,False,5.9,-8.200000000000001,7.9
21,553.0,False,5.5,-8.3,8.0
22,570.0,False,5.300000000000001,-8.200000000000001,8.0
23,603.0,False,5.5,-7.9,8.3
24,620.0,False,5.5,-7.5,8.3
25,636.0,False,5.4,-7.300000000000001,8.3
26,653.0,False,5.4,-6.800000000000001,8.4
27,671.0,False,5.7,-6.7,8.700000000000001
28,686.0,False,6.2,-6.9,9.0
29,703.0,False,6.6000000000000005,-7.1000000000000005,9.3
30,720.0,False,6.7,-7.1000000000000005,9.600000000000001
31,736.0,False,6.6000000000000005,-6.9,9.700000000000001
32,753.0,False,6.4,-6.6000000000000005,9.8
33,770.0,False,6.2,-6.6000000000000005,10.0
34,787.0,False,6.300000000000001,-7.0,10.700000000000001
35,803.0,False,6.6000000000000005,-7.5,11.4
36,820.0,False,6.5,-7.9,11.5
37,837.0,False,6.1000000000000005,-8.200000000000001,11.200000000000001
38,853.0,False,4.3,-10.100000000000001,10.600000000000001
39,870.0,False,1.7000000000000002,-12.9,10.9
40,886.0,False,359.6,-14.3,11.100000000000001
41,904.0,False,359.3,-12.4,11.5
42,920.0,False,359.20000000000005,-11.200000000000001,11.5
43,936.0,False,358.8,-9.8,11.600000000000001
44,953.0,False,358.8,-10.100000000000001,11.9
45,970.0,False,358.90000000000003,-11.4,12.100000000000001
46,986.0,False,359.1,-13.200000000000001,12.100000000000001
47,1004.0,False,359.20000000000005,-15.100000000000001,11.8
48,1020.0,False,359.3,-16.2,11.4
49,1036.0,False,359.5,-18.400000000000002,9.8
50,1053.0,False,359.20000000000005,-20.8,7.7
51,1070.0,False,358.6,-22.400000000000002,6.2
52,1086.0,False,358.0,-23.5,5.1000000000000005
53,1105.0,False,357.3,-24.200000000000003,4.4
54,1120.0,False,356.90000000000003,-24.5,4.2
55,1136.0,False,356.3,-25.900000000000002,3.6
56,1153.0,False,355.70000000000005,-28.3,3.0
57,1170.0,False,355.20000000000005,-31.0,2.5
58,1186.0,False,355.5,-33.1,2.9000000000000004
59,1205.0,False,356.20000000000005,-34.6,3.9000000000000004
60,1220.0,False,356.40000000000003,-35.1,4.4
61,1236.0,False,356.20000000000005,-34.7,5.800000000000001
62,1253.0,False,355.5,-31.8,8.200000000000001
63,1269.0,False,354.90000000000003,-27.3,11.3
64,1286.0,False,355.40000000000003,-24.6,13.3
65,1303.0,False,355.8,-24.400000000000002,13.5
66,1320.0,False,356.40000000000003,-26.0,12.600000000000001
67,1336.0,False,356.70000000000005,-27.8,12.200000000000001
68,1353.0,False,358.0,-29.3,13.3
69,1370.0,False,0.4,-29.900000000000002,15.5
70,1387.0,False,1.4000000000000001,-29.700000000000003,16.400000000000002
