,ms,abs,alpha,beta,gamma
0,145.0,False,17.1,2.2,-38.2
1,158.0,False,17.1,2.1,-38.300000000000004
2,175.0,False,17.1,2.1,-38.1
3,191.0,False,17.1,2.0,-37.7
4,212.0,False,17.1,2.1,-37.2
5,241.0,False,17.1,2.2,-37.800000000000004
6,258.0,False,17.1,2.4000000000000004,-37.9
7,275.0,False,17.1,2.5,-38.0
8,293.0,False,17.2,2.9000000000000004,-38.300000000000004
9,308.0,False,17.2,3.6,-39.6
10,332.0,False,17.3,4.1000000000000005,-41.300000000000004
11,342.0,False,17.1,4.4,-42.0
12,359.0,False,16.900000000000002,4.1000000000000005,-41.900000000000006
13,375.0,False,16.6,3.6,-41.0
14,391.0,False,16.3,2.9000000000000004,-39.7
15,408.0,False,16.2,1.8,-38.2
16,428.0,False,16.3,2.0,-38.400000000000006
17,441.0,False,16.5,2.0,-38.5
18,460.0,False,16.6,2.0,-38.300000000000004
19,491.0,False,16.900000000000002,1.7000000000000002,-37.6
20,509.0,False,17.1,1.7000000000000002,-37.2
21,525.0,False,17.2,1.6,-36.7
22,541.0,False,17.3,1.6,-36.300000000000004
23,558.0,False,17.5,3.2,-41.7
24,574.0,False,17.6,3.8000000000000003,-43.800000000000004
25,591.0,False,17.400000000000002,3.7,-43.800000000000004
26,608.0,False,17.2,3.6,-43.800000000000004
27,625.0,False,16.900000000000002,3.5,-43.900000000000006
28,641.0,False,16.7,3.3000000000000003,-44.0
29,658.0,False,16.400000000000002,3.1,-44.0
30,675.0,False,16.2,2.9000000000000004,-43.7
31,691.0,False,16.0,2.7,-43.400000000000006
32,709.0,False,15.8,2.6,-43.1
33,725.0,False,15.700000000000001,2.6,-42.900000000000006
34,742.0,False,15.700000000000001,2.6,-42.7
35,758.0,False,15.600000000000001,2.2,-40.2
36,775.0,False,15.5,2.2,-40.0
37,791.0,False,15.4,2.1,-39.900000000000006
38,808.0,False,15.3,2.0,-39.800000000000004
39,824.0,False,15.200000000000001,2.0,-39.6
40,841.0,False,15.100000000000001,1.9000000000000001,-39.5
41,858.0,False,15.100000000000001,1.8,-39.400000000000006
42,875.0,False,15.0,1.8,-39.2
43,891.0,False,15.0,1.8,-38.900000000000006
44,909.0,False,14.9,1.8,-38.7
45,925.0,False,14.9,1.7000000000000002,-38.6
46,941.0,False,14.8,1.7000000000000002,-38.5
47,958.0,False,14.8,1.6,-38.300000000000004
48,975.0,False,14.700000000000001,1.6,-38.1
49,991.0,False,14.600000000000001,1.5,-37.9
50,1008.0,False,14.5,1.4000000000000001,-37.6
51,1024.0,False,14.4,1.2000000000000002,-37.300000000000004
52,1041.0,False,14.200000000000001,1.1,-36.7
53,1058.0,False,14.200000000000001,1.0,-36.7
54,1074.0,False,14.200000000000001,1.0,-36.6
55,1091.0,False,14.200000000000001,1.0,-36.5
56,1108.0,False,14.200000000000001,0.9,-36.300000000000004
57,1125.0,False,14.200000000000001,0.9,-36.1
58,1141.0,False,14.200000000000001,0.9,-36.0
59,1158.0,False,14.200000000000001,0.9,-35.800000000000004
60,1191.0,False,14.200000000000001,0.8,-35.4
61,1208.0,False,14.100000000000001,0.8,-35.0
62,1225.0,False,14.100000000000001,0.8,-34.5
63,1241.0,False,14.100000000000001,0.9,-34.1
64,1258.0,False,14.0,0.8,-33.800000000000004
65,1275.0,False,13.9,0.7000000000000001,-33.6
66,1291.0,False,13.8,0.4,-33.1
67,1308.0,False,13.600000000000001,0.0,-32.5
68,1324.0,False,13.3,-0.4,-31.900000000000002
69,1341.0,False,12.9,-1.2000000000000002,-30.8
70,1358.0,False,12.8,-1.4000000000000001,-30.3
71,1374.0,False,12.700000000000001,-1.7000000000000002,-29.700000000000003
72,1391.0,False,12.700000000000001,-2.1,-29.1
73,1408.0,False,12.600000000000001,-2.3000000000000003,-28.6
74,1424.0,False,12.5,-2.5,-28.400000000000002
75,1441.0,False,12.4,-2.7,-28.200000000000003
76,1458.0,False,12.3,-3.1,-27.5
77,1475.0,False,12.200000000000001,-3.5,-26.8
78,1491.0,False,12.200000000000001,-3.9000000000000004,-26.200000000000003
79,1509.0,False,12.200000000000001,-4.2,-26.1
80,1524.0,False,12.4,-4.4,-26.200000000000003
81,1541.0,False,12.600000000000001,-4.7,-26.400000000000002
82,1558.0,False,12.8,-4.9,-26.6
83,1574.0,False,13.0,-5.1000000000000005,-26.6
84,1591.0,False,13.0,-5.300000000000001,-26.400000000000002
85,1609.0,False,12.9,-5.6000000000000005,-26.3
86,1658.0,False,13.0,-5.300000000000001,-26.3
87,1675.0,False,13.3,-5.1000000000000005,-27.5
88,1691.0,False,13.600000000000001,-5.0,-28.5
89,1709.0,False,13.9,-4.7,-29.6
90,1725.0,False,14.3,-4.1000000000000005,-30.5
91,1741.0,False,14.8,-3.3000000000000003,-31.3
92,1758.0,False,15.200000000000001,-2.6,-32.2
