,ms,abs,alpha,beta,gamma
0,187.0,False,94.5,32.2,-9.3
1,204.0,False,93.9,32.5,-8.9
2,223.0,False,93.7,32.6,-8.700000000000001
3,237.0,False,93.30000000000001,32.5,-8.5
4,254.0,False,93.2,32.4,-8.5
5,288.0,False,93.2,32.4,-8.700000000000001
6,304.0,False,93.30000000000001,32.5,-8.9
7,321.0,False,93.4,32.6,-9.200000000000001
8,338.0,False,93.5,32.6,-9.600000000000001
9,354.0,False,93.4,32.6,-10.0
10,371.0,False,93.30000000000001,32.5,-10.200000000000001
11,389.0,False,93.10000000000001,32.6,-10.3
12,405.0,False,92.7,32.7,-10.100000000000001
13,421.0,False,92.60000000000001,32.7,-10.0
14,437.0,False,92.5,32.6,-10.0
15,454.0,False,92.10000000000001,32.2,-10.5
16,471.0,False,91.7,31.900000000000002,-10.9
17,488.0,False,91.10000000000001,31.200000000000003,-12.700000000000001
18,504.0,False,90.80000000000001,30.5,-15.700000000000001
19,521.0,False,90.9,30.200000000000003,-17.8
20,537.0,False,91.7,29.200000000000003,-22.900000000000002
21,554.0,False,92.60000000000001,27.8,-29.3
22,571.0,False,92.5,26.700000000000003,-32.7
23,588.0,False,90.5,23.8,-39.2
24,604.0,False,86.80000000000001,19.5,-45.300000000000004
25,621.0,False,84.60000000000001,16.7,-47.6
26,637.0,False,81.80000000000001,10.3,-52.400000000000006
27,654.0,False,80.7,5.1000000000000005,-55.400000000000006
28,671.0,False,81.5,3.6,-55.7
29,688.0,False,84.4,0.9,-57.1
30,704.0,False,87.10000000000001,-0.7000000000000001,-57.800000000000004
31,723.0,False,89.10000000000001,-1.3,-57.900000000000006
32,738.0,False,89.7,-1.3,-58.0
33,754.0,False,90.60000000000001,-1.2000000000000002,-58.300000000000004
34,771.0,False,91.0,-1.0,-58.300000000000004
35,840.0,False,97.7,-1.4000000000000001,-65.8
36,858.0,False,98.80000000000001,-3.1,-69.10000000000001
37,876.0,False,99.4,-4.800000000000001,-71.3
38,887.0,False,99.7,-5.4,-72.2
39,905.0,False,101.10000000000001,-8.0,-74.0
40,921.0,False,102.5,-10.3,-75.0
41,938.0,False,105.80000000000001,-16.1,-77.10000000000001
42,954.0,False,109.4,-22.0,-79.0
43,972.0,False,111.4,-24.8,-79.5
44,987.0,False,115.9,-29.8,-79.5
45,1004.0,False,121.30000000000001,-34.5,-78.4
46,1020.0,False,124.30000000000001,-36.800000000000004,-77.60000000000001
47,1041.0,False,131.9,-41.1,-74.7
48,1054.0,False,141.5,-44.0,-69.4
49,1072.0,False,146.70000000000002,-44.900000000000006,-66.2
50,1090.0,False,156.70000000000002,-44.900000000000006,-60.300000000000004
51,1109.0,False,164.60000000000002,-43.300000000000004,-56.900000000000006
52,1123.0,False,168.9,-41.5,-56.400000000000006
53,1139.0,False,169.3,-40.6,-57.0
54,1156.0,False,167.4,-39.5,-59.1
55,1176.0,False,163.4,-39.2,-62.1
56,1190.0,False,161.5,-39.6,-63.800000000000004
57,1206.0,False,158.5,-40.6,-66.5
