,ms,steps,floorsUp,floorsDown,distance,startDate,endDate
0,126.0,1,,,,-123.0,-123.0
1,10463.0,1,,,,-123.0,9877.0
2,11053.0,2,,,,-123.0,10877.0
3,11597.0,3,,,,-123.0,10877.0
4,12179.0,4,,,,-123.0,11877.0
5,12637.0,5,,,,-123.0,11877.0
6,13238.0,6,,,,-123.0,12877.0
7,13777.0,7,,,,-123.0,12877.0
8,14367.0,8,,,,-123.0,13877.0
9,14911.0,9,,,,-123.0,14877.0
10,15508.0,10,,,,-123.0,14877.0
11,16049.0,11,,,,-123.0,15877.0
12,16627.0,12,,,,-123.0,15877.0
13,17189.0,13,,,,-123.0,16877.0
14,17770.0,14,,,,-123.0,16877.0
15,18386.0,15,,,,-123.0,17877.0
16,25212.0,21,,,,-123.0,24877.0
17,25874.0,22,,,,-123.0,24877.0
18,26667.0,23,,,,-123.0,25877.0
19,27315.0,24,,,,-123.0,26877.0
20,28151.0,25,,,,-123.0,27877.0
21,29382.0,26,,,,-123.0,28877.0
22,29962.0,27,,,,-123.0,29877.0
23,30702.0,28,,,,-123.0,29877.0
24,31230.0,29,,,,-123.0,30877.0
25,32599.0,30,,,,-123.0,31877.0
26,33360.0,31,,,,-123.0,32877.0
27,34520.0,32,,,,-123.0,33877.0
28,35140.0,33,,,,-123.0,34877.0
29,35920.0,34,,,,-123.0,35877.0
30,36621.0,35,,,,-123.0,35877.0
31,37319.0,36,,,,-123.0,36877.0
32,37841.0,37,,,,-123.0,36877.0
33,38596.0,38,,,,-123.0,37877.0
34,39234.0,39,,,,-123.0,38877.0
35,40094.0,40,,,,-123.0,39877.0
36,41415.0,41,,,,-123.0,40877.0
37,41968.0,42,,,,-123.0,41877.0
38,42734.0,43,,,,-123.0,41877.0
39,44026.0,44,,,,-123.0,43877.0
40,45286.0,45,,,,-123.0,44877.0
41,45887.0,46,,,,-123.0,45877.0
42,46599.0,47,,,,-123.0,45877.0
43,47246.0,48,,,,-123.0,46877.0
44,48004.0,49,,,,-123.0,47877.0
45,48663.0,50,,,,-123.0,47877.0
46,49455.0,51,,,,-123.0,48877.0
47,50029.0,52,,,,-123.0,49877.0
48,50819.0,53,,,,-123.0,49877.0
49,51507.0,54,,,,-123.0,50877.0
50,52218.0,55,,,,-123.0,51877.0
51,52815.0,56,,,,-123.0,51877.0
52,53613.0,57,,,,-123.0,52877.0
53,54231.0,58,,,,-123.0,53877.0
54,54939.0,59,,,,-123.0,54877.0
55,55554.0,60,,,,-123.0,54877.0
56,56281.0,61,,,,-123.0,55877.0
57,57110.0,62,,,,-123.0,56877.0
58,57689.0,63,,,,-123.0,56877.0
59,58328.0,64,,,,-123.0,57877.0
60,59064.0,65,,,,-123.0,58877.0
61,59842.0,66,,,,-123.0,58877.0
62,60448.0,67,,,,-123.0,59877.0
63,61124.0,68,,,,-123.0,60877.0
64,61804.0,69,,,,-123.0,60877.0
65,62425.0,70,,,,-123.0,61877.0
66,63116.0,71,,,,-123.0,62877.0
67,63758.0,72,,,,-123.0,62877.0
68,64453.0,73,,,,-123.0,63877.0
69,65035.0,74,,,,-123.0,64877.0
70,65756.0,75,,,,-123.0,64877.0
71,66394.0,76,,,,-123.0,65877.0
72,67052.0,77,,,,-123.0,66877.0
73,67819.0,78,,,,-123.0,66877.0
74,68514.0,79,,,,-123.0,67877.0
75,69073.0,80,,,,-123.0,68877.0
76,70472.0,81,,,,-123.0,69877.0
77,71250.0,82,,,,-123.0,70877.0
78,77304.0,88,,,,-123.0,76877.0
79,78058.0,89,,,,-123.0,77877.0
80,78643.0,90,,,,-123.0,77877.0
81,79399.0,91,,,,-123.0,78877.0
82,79977.0,92,,,,-123.0,79877.0
83,80638.0,93,,,,-123.0,79877.0
84,81214.0,94,,,,-123.0,80877.0
85,81876.0,95,,,,-123.0,80877.0
86,82575.0,96,,,,-123.0,81877.0
87,83194.0,97,,,,-123.0,82877.0
88,84669.0,98,,,,-123.0,83877.0
89,85368.0,99,,,,-123.0,84877.0
90,86087.0,100,,,,-123.0,85877.0
91,86603.0,101,,,,-123.0,85877.0
92,87345.0,102,,,,-123.0,86877.0
93,88465.0,103,,,,-123.0,87877.0
94,94439.0,109,,,,-123.0,93877.0
95,95099.0,110,,,,-123.0,94877.0
96,95680.0,111,,,,-123.0,94877.0
97,96361.0,112,,,,-123.0,95877.0
98,96941.0,113,,,,-123.0,96877.0
99,97597.0,114,,,,-123.0,96877.0
100,98195.0,115,,,,-123.0,97877.0
101,98818.0,116,,,,-123.0,97877.0
102,99388.0,117,,,,-123.0,98877.0
103,100092.0,118,,,,-123.0,99877.0
104,100574.0,119,,,,-123.0,99877.0
105,101193.0,120,,,,-123.0,100877.0
106,101837.0,121,,,,-123.0,100877.0
107,102555.0,122,,,,-123.0,101877.0
108,103049.0,123,,,,-123.0,102877.0
109,103730.0,124,,,,-123.0,102877.0
110,104255.0,125,,,,-123.0,103877.0
111,104903.0,126,,,,-123.0,104877.0
112,105449.0,127,,,,-123.0,104877.0
113,106088.0,128,,,,-123.0,105877.0
114,106667.0,129,,,,-123.0,105877.0
115,107264.0,130,,,,-123.0,106877.0
116,107880.0,131,,,,-123.0,107877.0
117,108542.0,132,,,,-123.0,107877.0
118,109162.0,133,,,,-123.0,108877.0
119,109878.0,134,,,,-123.0,109877.0
120,110423.0,135,,,,-123.0,109877.0
121,111084.0,136,,,,-123.0,110877.0
122,111701.0,137,,,,-123.0,110877.0
123,112384.0,138,,,,-123.0,111877.0
124,112941.0,139,,,,-123.0,112877.0
125,113556.0,140,,,,-123.0,112877.0
126,114137.0,141,,,,-123.0,113877.0
127,114858.0,142,,,,-123.0,113877.0
128,115399.0,143,,,,-123.0,114877.0
129,116034.0,144,,,,-123.0,115877.0
130,116654.0,145,,,,-123.0,115877.0
131,117254.0,146,,,,-123.0,116877.0
132,117795.0,147,,,,-123.0,116877.0
133,118434.0,148,,,,-123.0,117877.0
134,119014.0,149,,,,-123.0,118877.0
135,119630.0,150,,,,-123.0,118877.0
136,120206.0,151,,,,-123.0,119877.0
137,120886.0,152,,,,-123.0,120877.0
138,121491.0,153,,,,-123.0,120877.0
139,122168.0,154,,,,-123.0,121877.0
140,122709.0,155,,,,-123.0,121877.0
141,123342.0,156,,,,-123.0,122877.0
142,123928.0,157,,,,-123.0,123877.0
143,124644.0,158,,,,-123.0,123877.0
144,125741.0,159,,,,-123.0,124877.0
145,126319.0,160,,,,-123.0,125877.0
146,127021.0,161,,,,-123.0,126877.0
147,127563.0,162,,,,-123.0,126877.0
148,128123.0,163,,,,-123.0,127877.0
149,128717.0,164,,,,-123.0,127877.0
150,129404.0,165,,,,-123.0,128877.0
151,129973.0,166,,,,-123.0,129877.0
152,130595.0,167,,,,-123.0,129877.0
153,131258.0,168,,,,-123.0,130877.0
154,132116.0,169,,,,-123.0,131877.0
155,133010.0,170,,,,-123.0,132877.0
156,133931.0,171,,,,-123.0,133877.0
157,134534.0,172,,,,-123.0,133877.0
158,135294.0,173,,,,-123.0,134877.0
159,135957.0,174,,,,-123.0,135877.0
160,136550.0,175,,,,-123.0,135877.0
161,137169.0,176,,,,-123.0,136877.0
162,137848.0,177,,,,-123.0,136877.0
163,138433.0,178,,,,-123.0,137877.0
164,139041.0,179,,,,-123.0,138877.0
165,139629.0,180,,,,-123.0,138877.0
166,140303.0,181,,,,-123.0,139877.0
167,140924.0,182,,,,-123.0,140877.0
168,141519.0,183,,,,-123.0,140877.0
169,142142.0,184,,,,-123.0,141877.0
170,142900.0,185,,,,-123.0,142877.0
171,143482.0,186,,,,-123.0,142877.0
172,144119.0,187,,,,-123.0,143877.0
173,144739.0,188,,,,-123.0,143877.0
174,145455.0,189,,,,-123.0,144877.0
175,146016.0,190,,,,-123.0,145877.0
176,147536.0,191,,,,-123.0,146877.0
177,148235.0,192,,,,-123.0,147877.0
178,148890.0,193,,,,-123.0,148877.0
179,149590.0,194,,,,-123.0,148877.0
180,150111.0,195,,,,-123.0,149877.0
181,150806.0,196,,,,-123.0,149877.0
182,151390.0,197,,,,-123.0,150877.0
183,152070.0,198,,,,-123.0,151877.0
184,152607.0,199,,,,-123.0,151877.0
185,153369.0,200,,,,-123.0,152877.0
186,154525.0,201,,,,-123.0,153877.0
187,155024.0,202,,,,-123.0,154877.0
188,155827.0,203,,,,-123.0,154877.0
189,156385.0,204,,,,-123.0,155877.0
190,161633.0,210,,,,-123.0,160877.0
191,162338.0,211,,,,-123.0,161877.0
192,162879.0,212,,,,-123.0,162877.0
193,163596.0,213,,,,-123.0,162877.0
194,164142.0,214,,,,-123.0,163877.0
195,164883.0,215,,,,-123.0,164877.0
196,165495.0,216,,,,-123.0,164877.0
197,166214.0,217,,,,-123.0,165877.0
198,167453.0,218,,,,-123.0,166877.0
199,167994.0,219,,,,-123.0,167877.0
200,168671.0,220,,,,-123.0,167877.0
201,169272.0,221,,,,-123.0,168877.0
202,169948.0,222,,,,-123.0,169877.0
203,170508.0,223,,,,-123.0,169877.0
204,171189.0,224,,,,-123.0,170877.0
205,171708.0,225,,,,-123.0,170877.0
