,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,100.0,0.1,0.0,-0.1,1.8,2.9000000000000004,9.700000000000001,3.3000000000000007,21.7,-2.7,16
1,103.0,0.1,0.0,-0.1,1.9000000000000001,3.0,9.700000000000001,3.3000000000000007,21.7,-2.7,16
2,139.0,0.1,0.0,-0.2,1.9000000000000001,2.9000000000000004,9.4,5.9,22.8,-5.0,16
3,153.0,0.1,0.0,-0.2,1.9000000000000001,2.9000000000000004,9.4,5.9,22.8,-5.0,16
4,170.0,0.1,-0.1,-0.6000000000000001,1.5,2.8000000000000003,9.0,4.7,28.200000000000003,-13.700000000000001,16
5,190.0,0.0,-0.2,-0.5,1.2000000000000002,2.7,9.200000000000001,1.4,30.000000000000004,-15.899999999999999,16
6,204.0,-0.2,-0.30000000000000004,-0.30000000000000004,1.1,2.7,9.3,-1.0,31.099999999999998,-17.0,16
7,220.0,-0.2,-0.30000000000000004,-0.1,1.0,2.6,9.3,-1.3,32.1,-16.1,16
8,237.0,-0.1,-0.30000000000000004,-0.2,1.0,2.6,9.200000000000001,-0.9000000000000001,35.0,-14.700000000000001,16
9,253.0,-0.1,-0.2,-0.4,0.8,2.6,8.9,-1.5,38.7,-13.6,16
10,270.0,-0.1,-0.2,-0.6000000000000001,0.6000000000000001,2.6,8.700000000000001,-4.300000000000001,39.9,-13.3,16
11,288.0,-0.2,-0.2,-0.6000000000000001,0.5,2.6,8.8,-9.0,39.1,-12.5,16
12,303.0,-0.2,-0.2,-0.30000000000000004,0.30000000000000004,2.5,9.3,-13.3,36.300000000000004,-10.9,16
13,321.0,-0.2,-0.30000000000000004,0.1,0.30000000000000004,2.4000000000000004,9.9,-14.700000000000001,30.5,-9.2,16
14,337.0,-0.1,-0.30000000000000004,0.5,0.4,2.2,10.0,-12.4,20.7,-7.6,16
15,353.0,0.0,-0.4,0.7000000000000001,0.4,2.1,10.3,-7.6,9.600000000000001,-6.4,16
16,370.0,0.0,-0.5,0.9,0.5,2.0,10.4,-1.4,-1.9,-5.0,16
17,387.0,0.1,-0.6000000000000001,0.7000000000000001,0.6000000000000001,1.9000000000000001,10.100000000000001,4.4,-11.6,-3.4,16
18,404.0,0.1,-0.6000000000000001,0.4,0.6000000000000001,1.9000000000000001,9.9,7.400000000000001,-16.0,-2.0,16
19,422.0,0.2,-0.6000000000000001,0.2,0.7000000000000001,2.0,9.600000000000001,7.6,-15.2,-0.6000000000000001,16
20,440.0,0.2,-0.5,-0.1,0.7000000000000001,2.1,9.3,5.8,-11.5,0.2,16
21,454.0,0.1,-0.4,-0.30000000000000004,0.7000000000000001,2.1,9.1,2.7,-7.6,0.4,16
22,470.0,0.0,-0.30000000000000004,-0.6000000000000001,0.6000000000000001,2.3000000000000003,8.9,-1.3,-5.2,0.7,16
23,487.0,0.0,-0.2,-0.6000000000000001,0.6000000000000001,2.3000000000000003,9.0,-5.6,-4.300000000000001,1.1,16
24,503.0,-0.1,-0.1,-0.5,0.5,2.3000000000000003,9.1,-8.5,-6.8,1.2000000000000002,16
25,520.0,-0.2,-0.1,-0.30000000000000004,0.5,2.3000000000000003,9.3,-9.100000000000001,-12.4,1.4,16
26,537.0,-0.2,-0.1,-0.1,0.5,2.3000000000000003,9.600000000000001,-7.699999999999999,-18.6,2.0,16
27,553.0,-0.2,0.0,0.1,0.6000000000000001,2.3000000000000003,9.600000000000001,-4.9,-24.5,2.9,16
28,570.0,-0.2,0.0,0.1,0.7000000000000001,2.4000000000000004,9.700000000000001,-2.6,-29.300000000000004,3.9,16
29,587.0,-0.2,0.0,0.2,0.8,2.4000000000000004,9.8,-0.7,-32.5,4.6,16
30,603.0,-0.2,0.1,0.30000000000000004,0.8,2.4000000000000004,9.8,1.4,-34.50000000000001,5.2,16
31,620.0,-0.1,0.1,0.30000000000000004,1.1,2.5,9.8,3.3000000000000007,-34.900000000000006,5.7,16
32,637.0,-0.1,0.1,0.30000000000000004,1.2000000000000002,2.5,9.700000000000001,4.4,-33.6,5.300000000000001,16
33,653.0,-0.1,0.1,0.2,1.2000000000000002,2.5,9.700000000000001,4.4,-31.400000000000002,3.9,16
34,670.0,-0.2,0.1,0.0,1.2000000000000002,2.5,9.4,3.2,-28.3,2.5,16
35,687.0,-0.30000000000000004,0.0,-0.1,1.2000000000000002,2.4000000000000004,9.3,0.2,-24.900000000000002,2.1,16
36,703.0,-0.30000000000000004,0.0,-0.1,1.2000000000000002,2.4000000000000004,9.4,-3.1,-20.7,2.5,16
37,722.0,-0.2,0.0,0.0,1.3,2.4000000000000004,9.5,-5.9,-16.8,2.6,16
38,737.0,-0.2,0.0,0.1,1.3,2.4000000000000004,9.5,-7.400000000000001,-12.7,2.2,16
39,753.0,-0.2,0.0,0.1,1.4000000000000001,2.3000000000000003,9.600000000000001,-7.6,-10.1,2.0,16
40,770.0,-0.2,0.0,0.2,1.4000000000000001,2.3000000000000003,9.600000000000001,-7.1000000000000005,-9.0,2.0,16
41,787.0,-0.30000000000000004,0.0,0.1,1.2000000000000002,2.3000000000000003,9.4,-6.2,-7.500000000000001,2.5,16
42,803.0,-0.5,0.1,-0.2,1.0,2.4000000000000004,9.1,-6.4,-4.1,4.800000000000001,16
43,820.0,-0.5,0.0,-0.5,1.1,2.2,8.9,-9.600000000000001,2.3,9.100000000000001,16
